Title,Processor,RAM,Operating_System,Memmory,Warranty,Prices,Rating,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
Infinix X2 Slim Series Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) XL23 Thin and...,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"33,990",4.1,,,,
ASUS AMD Ryzen 5 Hexa Core 5th Gen 5600H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) M6500QC-HN55...,AMD Ryzen 5 Hexa Core Processor (5th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,1 TB SSD, ,"65,990",,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"47,990",4.3,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"59,390",4.5,,,,
Infinix INBook X1 Neo Series Intel Celeron Quad Core 11th Gen N5100 - (4 GB/128 GB SSD/Windows 11 Home...,Intel Celeron Quad Core Processor (11th Gen),4 GB LPDDR4X RAM,64 bit Windows 11 Operating System,128 GB SSD,1 Year Onsite Warranty,"21,490",4,,,,
HP 240 G8 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Pro) 240 G8 Notebook,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"32,130",4.4,,,,
ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/Chrome OS) CX3402CBA-PQ0173 Chromeboo...,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"34,990",4.2,,,,
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"32,990",4.1,,,,
Lenovo LOQ 2024 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,Intel Core i7 Processor (14th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Carry-in Warranty,"1,25,990",,,,,
MSI Creator Z17 HX Studio Intel Core i7 14th Gen 14700HX - (32 GB/2 TB SSD/Windows 11 Home/8 GB Graphi...,Intel Core i7 Processor (14th Gen),32 GB DDR5 RAM,Windows 11 Operating System,2 TB SSD,2 Year Warranty Term,"2,99,990",,,,,
HP G9 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/DOS) 841W6PA Thin and Light Laptop,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,DOS Operating System,512 GB SSD,1 Year Carry-in Warranty,"27,444",3.9,,,,
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 Thin and Ligh...,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"57,990",4.2,,,,
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"32,990",4.1,,,,
Acer Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) Chromebook Plus Chromebook,Intel Core i3 Processor (13th Gen),8 GB LPDDR5X RAM,Chrome Operating System,256 GB SSD,1 Year Carry-in Warranty,"59,990",,,,,
Lenovo LOQ 2024 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Carry-in Warranty,"1,03,990",,,,,
ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"79,999",4.3,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"59,390",4.5,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) NP960XGK-LG1...,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,"1,36,990",4.7,,,,
MSI Modern 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-818IN T...,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"41,990",4.2,,,,
Acer Predator Helios 16 2024 Intel Core i9 14th Gen 14900HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Gr...,Intel Core i9 Processor (14th Gen),32 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year International Travelers Warranty (ITW),"2,49,999",,,,,
Acer One14 Backlit Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) Z8-415 Thin and ...,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"39,400",3.7,,,,
Lenovo AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"41,990",4.4,,,,
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"59,990",4.3,,,,
DELL Inspiron AMD Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3515 Thin and Light ...,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,1 Year Onsite Warranty,"41,430",3.8,,,,
Lenovo Yoga Slim 7 AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Li...,Intel Core Ultra 7 Processor,32 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,1 Year Carry-in Warranty,"1,07,990",,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,990",4.4,,,,
HP Omen AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,03,990",4,,,,
DELL Inspiron Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and ...,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD, ,"54,890",4.2,,,,
ASUS Vivobook 15 (2023) Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ521...,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"58,290",,,,,
HP G9 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/DOS) 841W6PA Thin and Light Laptop,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,DOS Operating System,512 GB SSD,1 Year Carry-in Warranty,"27,444",3.9,,,,
ASUS AMD Ryzen 5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/NVIDIA GeForce RTX 4GB NVIDIA GeForce RT...,AMD Ryzen 5 Processor (10th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Warranty,"60,990",,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"47,990",4.3,,,,
ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/Chrome OS) CX3402CBA-PQ0173 Chromeboo...,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"34,990",4.2,,,,
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"59,500",4.1,,,,
HP 15s (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Lig...,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"44,999",4,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"59,990",4.3,,,,
Lenovo Lenovo Legion 7 2024 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Grap...,Intel Core i9 Processor (14th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Carry-in Warranty,"1,74,990",,,,,
HP Laptop 15S Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2717TU Thin and ...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"35,666",4.2,,,,
Lenovo IdeaPad Gaming 3 Intel Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Gr...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,"52,200",4.1,,,,
DELL Inspiron 5430 Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) IN5430YXVW9M01ORS1 Lapto...,Intel Core i5 Processor (13th Gen),8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"56,999",3.8,,,,
Lenovo AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"41,990",4.4,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,990",4.4,,,,
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"57,999",4.3,,,,
Acer Aspire 3 AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) A315-23 Laptop,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,1 Year International Travelers Warranty (ITW),"25,999",4.2,,,,
Acer Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) Chromebook Plus Chromebook,Intel Core i3 Processor (13th Gen),8 GB LPDDR5X RAM,Chrome Operating System,256 GB SSD,1 Year Carry-in Warranty,"59,990",,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"47,990",4.3,,,,
MSI Modern 14 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-435IN T...,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"59,990",4.2,,,,
Avita Pura E Intel Core i3 10th Gen 10110U - (4 GB/256 GB SSD/Windows 10 Home) NS14A6INT441N-MBD Lapto...,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,1 Year Standard Warranty,"19,990",,,,,
HP 15s Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ5202TU Thin and Light Laptop,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"49,499",4.1,,,,
DELL Intel Core i9 12th Gen 12900H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i9 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD, ,"1,72,999",3.8,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"59,390",4.5,,,,
HP Omen AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,03,990",4,,,,
DELL Inspiron 3511 Intel Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 3511 Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD, ,"37,999",4.8,,,,
ASUS Zenbook 14X OLED AMD Ryzen 7 Octa Core 5800HS - (16 GB/1 TB SSD/Windows 11 Home) UM5401QA-KM751WS...,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR4X RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"70,990",4.5,,,,
ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/Chrome OS) CX3402CBA-PQ0173 Chromeboo...,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"34,990",4.2,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"53,999",4.2,,,,
ASUS Vivobook Pro 14 OLED (2021) AMD Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 10 Hom...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,1 Year onsite Warranty,"82,490",4.5,,,,
HP Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 305...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Warranty,"67,490",4.4,,,,
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (8 GB/1 TB SSD/Windows 11 Home...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"54,990",4.1,,,,
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"55,990",4.1,,,,
AXL Intel Celeron Dual Core 9th Gen - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Lapto...,Intel Celeron Dual Core Processor (9th Gen),4 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD, ,"17,036",3.9,,,,
HP Spectre x360 Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) aa0664TX 2 in...,Intel Core Ultra 7 Processor,32 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,95,990",,,,,
MICROSOFT Laptop Go 3 Intel Core i5 12th Gen 1235U - (16 GB/256 GB SSD/Windows 11 Home) XKQ-00046 Thin...,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,256 GB SSD,1 Year Onsite Warranty,"99,990",,,,,
ASUS Chromebook Intel Celeron Dual Core N4020 - (4 GB/32 GB EMMC Storage/Chrome OS) CX1101CMA_ID-GJ000...,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,64 bit Chrome Operating System, , ,"15,990",3.5,,,,
MSI Pulse 15 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,2 Year Carry-in Warranty,"1,26,990",4.7,,,,
ASUS TUF Gaming A15 (2023) with 90WHr Battery AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"94,990",4,,,,
HP Victus AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"80,990",4.5,,,,
Acer Aspire 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) A315-58 Notebook,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year International Travelers Warranty (ITW),"33,299",4.2,,,,
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"48,990",3.7,,,,
ASUS TUF Gaming F17 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Ho...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,900",4.3,,,,
Acer Nitro 5 (2023) AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,One-year International Travelers Warranty,"68,990",4.4,,,,
HP 15s (2023) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0006TU Thin and Li...,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"44,490",4.2,,,,
ASUS Vivobook 14 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X415EA-EK326WS Thin...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"34,490",4.2,,,,
HP OMEN Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 406...,Intel Core Ultra 7 Processor,16 GB LPDDR5X RAM,64 bit Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,69,990",,,,,
DELL G15-5530 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Pro/6 GB Graphics/NVIDIA GeF...,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD, ,"99,990",,,,,
ASUS ROG Strix G15 (2022) AMD Ryzen 7 Octa Core 6800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphi...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"89,199",4.4,,,,
HP Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FR2006TU Thin and Light Lapto...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,1 Year Domestic Brand Warranty on Device,"38,650",4.3,,,,
Acer Aspire 5 Intel Core i5 11th Gen 1135G7 - (4 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) A515-56G...,Intel Core i5 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,1 Year International Travelers Warranty (ITW),"48,667",,,,,
MSI Katana GF66 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,2 Year Carry-in Warranty,"72,990",,,,,
ASUS VivoBook Pro 14 OLED AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"87,400",4.5,,,,
Lenovo Lenovo Legion 9 2024 Intel Core i9 14th Gen 14900HX - (64 GB/2 TB SSD/Windows 11 Home/16 GB Gra...,Intel Core i9 Processor (14th Gen),64 GB DDR5 RAM,Windows 11 Operating System,2 TB SSD,1 Year Carry-in Warranty,"4,59,990",,,,,
Acer Predator Helios Neo 16 2024 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB...,Intel Core i7 Processor (14th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Carry-in Warranty,"1,34,999",,,,,
Acer Aspire 3 14 Intel Core i3 13th Gen N305 - (8 GB/512 GB SSD/Windows 11 Home) A314-36M Thin and Lig...,Intel Core i3 Processor (13th Gen),8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"34,990",4.3,,,,
Acer Aspire Vero Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) AV14-52P-59SX Thin ...,Intel Core i5 Processor (13th Gen),16 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"55,990",4.4,,,,
ALIENWARE Intel Core i7 10th Gen 10750H - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail","1,20,890",4.9,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"59,990",4.3,,,,
ASUS EeeBook 12 Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Windows 11 Home) E210MA-GJ011...,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System, , ,"17,990",4,,,,
MSI Vector GP78 Intel Core i9 13th Gen 13980HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA...,Intel Core i9 Processor (13th Gen),32 GB DDR5 RAM,Windows 11 Operating System,2 TB SSD,2 Year Carry-in Warranty,"3,44,990",,,,,
Lenovo AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"41,990",4.3,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,990",4.4,,,,
ASUS Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ522WS Laptop,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year On Site Warranty,"53,990",4.2,,,,
DELL Latitude Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/DOS) Latitude 3420 Business Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit DOS Operating System,512 GB SSD,1 Year Onsite Warranty,"33,800",,,,,
